,caption,date,likes,comments,shortcode
1262,"Comenta 🙋🏼‍♀️🙋🏻 si ya estás listo! 

Con Hey Banco, obtén beneficios exclusivos en el festival Tecate Pa’l Norte. Te damos descuentos en merch, acceso al área de Hospitality de Hey Banco, preventa para el festival de 2022, Giveaways, ¡y más!",2021-11-10 20:39:46,894,56,CWG-vCBFDqE
1263,"¡Felicidades a Luis! Él es el tercer cliente Hey en recibir 1 año de su sueldo por cambiar su nómina a Hey Banco. 
Si todavía no cambias tu nómina a Hey, hazlo durante noviembre para participar en enero 😉
Comenta, ¿qué harías tú con 1 año de tu sueldo?",2021-11-10 01:23:22,1252,84,CWE6ZUhsc_h
1264,"¡Dile Hey a Mercedes! 😏
#DigitalBanker y Coordinadora de Marketing Digital en Hey Banco. Además de ser una apasionada de las métricas, ella busca siempre la mejor manera de comunicar los ideales de Hey y conectar con la comunidad digital del primer banco 100% digital de México. Conócela en el segundo episodio de Hey Digital Bankers.",2021-11-09 21:47:11,544,67,CWEhVNbDM2C
1265,"Conoce las promociones que te traemos para el Buen Fin 😎

Revisa tu correo mañana, a partir del 10 de noviembre podrás registrar tus compras.

Consulta términos, condiciones, comisiones y requisitos de contratación en heybanco.com",2021-11-09 21:06:52,968,125,CWEdCnllK_M
1266,"Con Visa y Hey Banco, ahora podrás usar tu Tarjeta de Débito o Crédito Hey o tu teléfono para pagar sin contacto en las Líneas 1, 2 y 3 del Metrobús de la Ciudad de México. Acerca tu tarjeta o teléfono a la terminal sin contacto y ¡listo! Muévete por la ciudad pagando simple y seguro.",2021-11-08 21:23:24,1803,73,CWB6I22l4K9
1267,Comenta para qué sueño estás ahorrando ✨,2021-11-07 18:37:37,1599,322,CV_CXuhlPvN
1268,¡Hey! ¿Ya estás listo para divertirte en el festival @tecatepalnorte? Te pasamos este #TipHey con lo que te conviene traer contigo para disfrutar el festival al máximo y sin sufrir. ¡Y no olvides visitar a Hey Banco dentro del festival para cargar tu celular o conectarte a la red inalámbrica!,2021-11-06 18:53:21,827,17,CV8fYCKvOa_
1269,"¿Te has preguntado cuál tarjeta de la Colección 2021 va con tu personalidad? ¡Responde estas preguntas, cuenta cuantas respuestas tienes en cada letra y comenta!

Escoge la opción de la mayoría de tus respuestas y dinos cuál te salió:

💖 a) Napolitano: Eres una persona muy emocional, te gusta expresar tus sentimientos y te gustan los detalles.

💜 b) Ultravioleta: Eres de los que ama la tecnología, siempre buscas tendencias y quieres probar cosas nuevas.

🤍 c) Croma: Eres social y abierto, te gusta explorar y tienes una personalidad muy cool.

💛 d) Neón: Eres una persona con mucha energía, te gusta hacer cosas diferentes y disfrutas mucho de la vida.",2021-11-05 23:34:39,1116,108,CV6axiULOOW
1270,"GIVEAWAY 100K SEGUIDORES  = $100k

Estamos festejando que ya somos 100k en Instagram y para agradecerles, uno de ustedes se llevará $100k 👏🏻👏🏻👏🏻

Es muy fácil:
1. Síguenos en Instagram y en TikTok @heybanco
2. Comenta en este post qué contenido te gustaría ver más en nuestras redes sociales.

Puntos extra si compartes este post en tus stories 😏

Importante:
- El ganador debe tener o crear una Cuenta Hey en dónde depositarle para así recibir sus premio.
- Los participantes deben ser mexicanos.

El ganador será escogido aleatoriamente y anunciado el martes 16 de noviembre.

Facebook e Instagram no patrocinan, no avalan, ni administran de modo alguno esta promoción, ni están asociados a ella.",2021-11-05 21:04:06,4622,21004,CV6Ji6Ih4LM
1271,Comenta 🙋🏻‍♀️🙋🏻si piensas igual.,2021-11-04 18:12:45,876,67,CV3RI98FgLv
1272,"🎟 Último Giveaway Tecate Pa’l Norte 🎟

Llévate un boleto doble para el festival @tecatepalnorte
¡Tendremos 5 ganadores!

Para participar:
1. Síguenos en Instagram @heybanco
2. Comenta qué canción representa tus ganas de ir al Tecate Pa’l Norte
3. Etiqueta a 1 amig@ en tu comentario
4. Asegúrate que tu amig@ también siga a @heybanco

¡Etiqueta a toda la banda! Puedes participar las veces que quieras etiquetando a 1 amig@ diferente cada comentario.

Tienes hasta el 9 de noviembre para participar. Los ganadores serán escogidos aleatoriamente y anunciados el 10 de noviembre.

Facebook e Instagram no patrocinan, avalan, ni administran de modo alguno esta promoción, ni están asociados con ella.",2021-11-03 23:11:05,1929,2923,CV1OfMErPmW
1273,"Déjanos un comentario con tu calaverita favorita—y si se trata de dinero, ¡mejor! Nosotros empezamos...",2021-11-02 18:02:08,754,13,CVyGVfIF5SN
1274,"Él es Braulio, #DigitalBanker y Gerente de Operaciones en Hey Banco. Permítete contagiarte de su inigualable risa y conoce la historia de cómo llegó a formar parte de las filas del primer banco 100% digital en México en el primer episodio de Hey Digital Bankers.",2021-11-01 22:40:51,352,16,CVwBCr2jvfw
1275,"¡Conoce todo lo que traemos para ti en noviembre! 

Abre tu Inversión Hey con solo $1,000 pesos. Utiliza tu Tarjeta Hey para convertirte en Hey Pro y desbloquear aún más beneficios. Cambia tu nómina a Hey y participa para llevarte un año de tu sueldo. Ya casi es el festival @tecatepalnorte, y somos patrocinadores oficiales. 

Y no olvides que este mes es el fin de semana más barato del año. ¡Te traemos promociones imperdibles para que estrenes el Buen Fin!",2021-11-01 22:05:06,760,54,CVv9WF6rMyQ
1276,¿Pollo 🍗 o travesura 😈? #perritohey,2021-10-31 18:22:08,546,10,CVs_COeF6vB
1277,"Los índices de bienestar financiero en México son #DatosQueAsustan. Si quieres descubrir cómo mejorar tu score de crédito y lidiar con el estrés financiero, no te pierdas la 4ta lección de Masters by Hey próximamente.",2021-10-30 20:54:11,1029,12,CVqro-whMOX
1278,"¿Estás participando en el #RetoHey? Recuerda que comenzar tu ahorro a más tardar el 31 de octubre si quieres participar en el Giveaway Reto Hey. Ahorra $20,000 pesos antes del fin de año y podrías ver tus ahorros duplicados.",2021-10-29 22:46:25,676,94,CVoTsF_L_dz
1279,Ponle ritmo a tu día con acceso ilimitado a más de 75 millones de canciones. Registra tu tarjeta Hey como forma de pago predeterminada en Amazon y activa tu beneficio sin costo. *Solo para nuevos clientes de Amazon Music Unlimited. Aplican T&C. #TuLibertadFinanciera,2021-10-29 22:44:31,416,9,CVoTeNwr_F0
1280,"¿Cuánto te cuesta viajar a Chicago? Si quieres ir a la Ciudad de los Vientos, te pasamos este #TipHey para que planees un viaje inolvidable.",2021-10-28 20:47:21,4327,105,CVlhRO3lAFH
1281,"¿Quieres limpiar o crear tu historial crediticio?

Tarjeta de Crédito Hey *Garantizada

+ Garantiza tu propia línea de crédito: Obtén tu tarjeta colocando en garantía desde $1,500 y hasta $30,000 pesos.

+ Genera historial y obtén tu TDC

+ Maneja tu Tarjeta de Crédito Hey *Garantizada correctamente por 6 meses y podrás solicitar tu Tarjeta de Crédito Hey.

Conoce más y abre una cuenta en minutos desde la App Hey Banco.",2021-10-28 19:48:15,1445,63,CVlagSCFQJo
1282,"GIVEAWAY HEY + TECATE PA’L NORTE

Boletos dobles Hospitality y VIP para asistir a @tecatepalnorte 😎
¡Tendremos 2 ganadores!
✨ El primero se llevará 1 boleto Hospitality doble para él y su acompañante.
✨ El segundo se llevará 1 boleto VIP doble para él y su acompañante.

Para participar:
1. Síguenos en Instagram @heybanco
2. Comenta qué artista quieres ver en el festival
3. Etiqueta a 1 amig@ en tu comentario
4. Asegúrate que tu amig@ también siga a @heybanco

¡Etiqueta a toda la banda! Puedes participar las veces que quieras etiquetando a 1 amig@ diferente cada comentario.

Tienes hasta el 2 de noviembre para participar. Los ganadores serán escogidos aleatoriamente y anunciados el 3 de noviembre.

Facebook e Instagram no patrocinan, avalan, ni administran de modo alguno esta promoción, ni están asociados con ella. GIVEAWAY CERRADO",2021-10-27 22:40:22,2019,5364,CVjJaGBl7le
1283,Disponible ahora y por tiempo limitado: Colección 2021 - Mención Honorífica en los premios Innovation by Design 2021 de @fastcompany. 5 diseños únicos de edición limitada para tu tarjeta Hey Banco. Solicita la tuya ¡ahora! para llevar tu débito y crédito en la misma tarjeta y ganar recompensas en todas tus compras.,2021-10-26 19:03:45,963,86,CVgL0scFMAE
1284,"“Cuando yo estaba en la secu, los mazapanes costaban $1.50.” Nada delata tu edad como la inflación, el alza generalizada de los precios. ¿Qué cosas has notado que ya no cuestan lo que antes?",2021-10-25 23:20:26,2004,85,CVeEZw7MRL7
1285,"CAT significa “Costo Anual Total”, e incluye la tasa de interés de un crédito además de un promedio aproximado de lo que costarán comisiones, gastos de investigación, etc. Para calcular el CAT que tú pagarías por un crédito en particular, visita:
https://www.banxico.org.mx/CAT/",2021-10-24 19:40:05,2328,20,CVbGZARh9r8
1286,"¡En Hey Banco no podemos esperar para el @tecatepalnorte! Para prepararnos mentalmente, creamos esta playlist con nuestras canciones favoritas de los artistas que podrás oír el 12 y 13 de noviembre. ¡Escúchala en nuestro Spotify!",2021-10-23 18:38:25,632,244,CVYaigTPAr6
1287,Puedes andar tranquilamente por la vida cuando de repente atacan los #TerroresFinancieros. ¡Cuéntanos tu historia de terror financiero!,2021-10-22 20:07:21,1540,29,CVV_650lLwV
1288,"#MástersHey - Lección 3: Básicos de Inversión.
Existen diversos mitos alrededor de la inversión, pero ésta puede ser una gran herramienta y una pieza clave para administrar tus finanzas y planear tu futuro. Mauricio Ballesteros, Director de Productos y Servicios para Personas en Hey Banco, explicará los conceptos básicos para comenzar a invertir, en el episodio 3 de Másters por Hey Banco.",2021-10-21 21:21:12,426,39,CVTjPIClEOu
1289,"¿Sabías que tu tarjeta Hey es dual? 
Recuerda que al contratar tu Tarjeta de Crédito Hey recibes el 5% de recompensas en efectivo los primeros 3 meses en todas tus compras 🤑🤑🤑",2021-10-21 20:53:47,1898,129,CVTgcLOhD6P
1290,"GIVEAWAY NACIONAL TECATE PAL’ NORTE 🦁

¡Gánate 1 boleto doble* para asistir a @tecatepalnorte, merch exclusivo del festival y un vuelo redondo* para ti y tu acompañante!
¡Tendremos 2 ganadores!

Para participar:
- Síguenos en Instagram @heybanco y a @vivaaerobus
- Comenta: De qué ciudad nos visitarás y etiqueta a 1 amig@ con el que te gustaría asistir.
- Asegúrate de que tu amigo también siga a @heybanco y a @vivaaerobus para que puedas ganar.

¡Etiqueta a todos! Puedes participar las veces que quieras etiquetando a un amigo diferente por comentario y tendrás más oportunidades de ganar. 

Tienes hasta el 26 de octubre para participar.
Los ganadores serán escogidos aleatoriamente y anunciados el 27 de octubre.
*Aplica desde cualquier destino nacional con Vivaaerobus.
*Boletos dobles generales.

Facebook e Instagram no patrocinan, avalan, ni administran de modo alguno esta promoción, ni están asociados a ella.

GIVEAWAY CERRADO",2021-10-20 21:32:50,3106,7765,CVRAHUjFZpt
1291,¿Tú como completarías esta frase? 😏,2021-10-20 16:27:21,490,210,CVQc9VGF_j6
1292,Una emergencia puede implicar gastos fuertes y repentinos. Te pasamos este #TipHey para que tus finanzas sobrevivan a cualquier imprevisto y no tengas que preocuparte por el dinero en los momentos de mayor estrés.,2021-10-19 23:08:28,556,15,CVOmQ67spZ-
1293,"Puedes andar tranquilamente por la vida cuando de repente atacan los #TerroresFinancieros. Saldo insuficiente en al fila del super, tarjeta rechazada en la taquilla del cine, NIP incorrecto al pagar la cena… ¡Cuéntanos tu historia de terror financiero!",2021-10-18 22:25:09,1116,96,CVL8gxdFLsV
1294,"Dicen que “cuentas claras, amistades largas”, pero en pareja más bien es “presupuestos transparentes, relaciones felices”. #TipHey te explica cómo hablar con tu pareja sobre dinero para que se apoyen mutuamente a alcanzar su libertad financiera.",2021-10-17 22:46:24,1401,32,CVJaJgDv8TN
1295,Comenta 🙋🏻‍♀️🙋🏻si piensas igual.,2021-10-17 21:09:22,737,40,CVJPC0xBUOq
1296,Aprende como cuidar tu dinero y tu seguridad personal cuando acudes a un cajero automático para retirar efectivo.,2021-10-17 16:32:18,278,3,CVIvKgZpEnl
1297,Platícanos... ¿cuál sería el tuyo?,2021-10-16 23:16:38,1123,341,CVG40HDvhgE
1298,"@hertz y Hey Banco, viajar te cuesta menos.

Obtén hasta 55% de descuento al rentar un auto en Avasa Hertz al prepagar con tu Tarjeta Hey con el código HEYPRE,  o disfruta de hasta 45% de descuento al pagar la renta de tu auto con tu Tarjeta Hey en tu destino con el código HEYDES.

Válido en reservas realizadas del 1 al 31 de octubre 2021 y viajes del 1 de octubre al 12 de diciembre 2021 a través de las ligas proveídas por Hey Banco. Consulta términos y condiciones en las ligas correspondientes.",2021-10-15 19:30:17,438,5,CVD6HTOrk7J
1299,"¿Cómo sigues con el #RetoHey? Falta cada vez menos para que juntes tus $20,000 pesos y tengas oportunidad de doblar tus ahorros. 
Si necesitas ahorrar más para tu meta de octubre pero no te puedes quedar sin festejar Halloween, planea una fiesta de manualidades para que tú y tus amig@s junten sus recursos y armen sus disfraces caseros.",2021-10-15 17:30:46,602,30,CVDscCcLLtp
1300,"Viajar en auto o camioneta con tus amigos, tu familia o tu pareja puede ser una experiencia maravillosa, ya sea que vayas a la playa, o a acampar,  puebleando por México, o a la aventura en el extranjero. Te pasamos este #TipHey para ayudarte a hacer un presupuesto para tu viaje.",2021-10-15 00:03:16,1613,10,CVB0j3cpA7D
1301,"Muchas felicidades a @gonzalo_hernandez11 y @fatimagve, ellos son los seleccionados del Giveaway de octubre para impulsar sus estudios. Muchas gracias a todos los participantes 🥳🥳🥳",2021-10-14 23:23:00,587,30,CVBv872lTLb
1302,"✨Giveaway Tecate Pa’l Norte✨

Llévate un boleto doble para el festival @tecatepalnorte 
¡Tendremos 6 ganadores!
Los primeros 2 lugares se llevarán 1 boleto doble VIP cada uno.
Los siguientes 4 lugares se llevarán 1 boleto doble general cada uno.

Para participar: 
1. Síguenos en Instagram @heybanco 
2. Deja un comentario en este post con una canción que represente tu relación con el dinero
3. Etiqueta a 1 amig@ en tu comentario
Asegúrate que tu amig@ también siga a @heybanco 

¡Etiqueta a toda la banda! Puedes participar las veces que quieras etiquetando a 1 amig@ diferente cada comentario.

Tienes hasta el 19 de octubre para participar. Los ganadores serán escogidos aleatoriamente y anunciados el 20 de octubre.

Facebook e Instagram no patrocinan, avala, ni administran de modo alguno esta promoción, ni están asociados con ella. 

GIVEAWAY CERRADO",2021-10-14 01:40:21,2294,4154,CU_a4Byll9J
1303,"¡Felicidades a Víctor! Él es el segundo cliente Hey en recibir 1 año de su sueldo por cambiar su nómina a Hey Banco. 
Si todavía no cambias tu nómina a Hey, hazlo durante octubre para participar en diciembre 😉
Comenta, ¿qué harías tú con 1 año de tu sueldo?",2021-10-12 22:29:41,1521,110,CU8gQuuFx5k
1304,Cada producto de Hey Banco es una herramienta que puedes usar para alcanzar tu libertad financiera. ¿Las conoces todas? ¿Cuál es la que te sirve más?,2021-10-11 21:31:08,974,49,CU50w8Ml_Qg
1305,"¿Estás listo para convertirte en Hey Pro? Para obtenerlo, necesitas tener tu Cuenta Hey verificada. Aprende a solicitar la verificación de tu cuenta con este video que explica paso a paso el proceso para hacerlo desde tu celular.",2021-10-10 21:14:31,363,33,CU3N6T8BFY0
1306,Tu información financiera no está en riesgo solamente en Internet. Descubre cómo cuidar tu tarjeta al hacer pagos en persona.,2021-10-09 19:39:43,375,0,CU0eVKmBBWe
1307,"Obtén una tasa aún más alta en tu Inversión Hey por usar tu tarjeta de débito, crédito o virtual. Realiza 6 compras de al menos $100 pesos durante el mes para desbloquear tu sobretasa del 7%. Recuerda tener tu cuenta verificada para obtener este beneficio.",2021-10-08 18:04:22,1281,71,CUxut-elvO8
1308,"Si quieres empezar a construir patrimonio, tal vez te convenga comprar un departamento. Aunque sus precios varían mucho, normalmente son más accesibles que una casa en la misma ubicación. Te pasamos este #TipHey con todos los gastos que implica comprar tu depa.",2021-10-07 22:17:17,1443,41,CUvm3eRvbqv
1309,¿Estás list@ para la temporada más tenebrosa del año? En Hey Shop hay desde disfraces para pedir Halloween hasta bocinas para ambientar la fiesta. ¿Qué estás buscando para el día de brujas? Déjanos un comentario y cuéntanos.,2021-10-07 20:03:27,565,7,CUvXjNxhfTa
1310,"✨Giveaway Tecate Pa’l Norte✨

Llévate un boleto doble para el festival @tecatepalnorte 
¡Tendremos 4 ganadores!

Para participar: 
1. Síguenos en Instagram @heybanco 
2. Deja un comentario en este post con una canción que represente tu relación con el dinero
3. Etiqueta a 1 amig@ en tu comentario
Asegúrate que tu amig@ también siga a @heybanco 

¡Etiqueta a toda la banda! Puedes participar las veces que quieras etiquetando a 1 amig@ diferente cada comentario.

Tienes hasta el 12 de octubre para participar. Los ganadores serán escogidos aleatoriamente y anunciados el 13 de octubre.

Facebook e Instagram no patrocinan, avala, ni administran de modo alguno esta promoción, ni están asociados con ella.

GIVEAWAY CERRADO",2021-10-06 19:20:47,2235,2716,CUst32IFI2a
